ID:,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
37238,0,256,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,76.67,0,0
37239,0,256,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,76.67,0,0
37240,0,256,2015,9,14,1,2,1,0,0,0,0,0,0,0,0,64.33,0,0
37241,0,256,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,76.67,0,0
37242,0,256,2015,9,14,1,2,1,0,0,0,0,0,1,0,0,64.33,0,0
37243,0,256,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,76.67,0,0
37244,0,256,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,76.67,0,0
37245,0,256,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,76.67,0,0
37246,0,4,2015,9,15,0,2,1,0,0,0,0,0,0,0,0,95,0,1
37247,0,1,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,90,0,0
37248,0,4,2015,9,15,0,2,1,0,0,0,0,0,0,0,0,40,0,0
37249,0,1,2015,11,10,0,2,1,0,0,1,0,1,0,0,0,40,0,1
37250,0,2,2016,1,13,0,1,2,0,0,1,0,2,0,0,0,42,0,1
37251,0,1,2016,1,21,0,1,1,0,0,1,0,3,0,0,0,41,0,1
37252,0,8,2016,3,1,0,3,1,0,0,1,0,4,0,0,0,41,0,1
37253,0,1,2017,5,15,1,1,1,0,0,1,0,5,0,0,0,40,0,1
37254,0,0,2015,9,16,0,1,2,0,0,0,0,0,0,0,0,200,0,0
37255,0,4,2015,9,15,0,2,1,0,0,0,0,0,0,0,0,115,0,0
37256,0,0,2015,9,15,0,2,1,0,0,0,0,0,2,0,0,93.6,0,0
37257,0,1,2015,9,15,0,2,3,0,0,0,0,0,1,0,0,209.5,0,0
37258,0,4,2015,9,14,1,2,2,1,0,0,0,0,0,0,0,211.33,0,1
37259,0,1,2015,9,15,0,2,2,0,0,0,0,0,0,0,0,164.5,0,1
37260,0,2,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,138.67,0,1
37261,0,237,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,89.25,0,0
37262,1,106,2015,12,26,1,1,3,0,0,0,1,0,0,0,0,119,0,0
37263,0,237,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,89.25,0,0
37264,1,15,2015,10,1,0,3,2,0,0,0,1,0,0,0,0,123.33,0,1
37265,0,237,2015,9,14,1,2,1,0,0,0,0,0,0,0,0,80.75,0,0
37266,0,237,2015,9,14,1,2,1,0,0,0,0,0,0,0,0,80.75,0,0
37267,0,237,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,89.25,0,0
37268,0,237,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,89.25,0,0
37269,0,237,2015,9,14,1,2,1,0,0,0,0,0,0,0,0,80.75,0,0
37270,1,32,2015,10,18,2,2,2,0,0,0,1,0,0,0,0,96.3,0,2
37271,1,32,2015,10,18,2,2,2,0,0,0,1,0,0,0,0,96.3,0,2
37272,1,105,2015,12,29,0,4,2,0,0,0,1,0,0,0,0,85,0,2
37273,1,105,2015,12,29,0,4,2,0,1,0,1,0,0,0,0,85,0,3
37274,1,105,2015,12,29,0,4,2,1,0,0,1,0,0,0,0,102.5,0,3
37275,1,105,2015,12,29,0,4,2,1,0,0,1,0,0,0,0,102.5,0,3
37276,0,0,2015,9,16,0,1,2,0,0,0,0,0,0,0,0,200,0,0
37277,0,256,2015,9,14,1,2,2,0,0,0,0,0,0,0,0,76.67,0,0
37278,1,0,2015,9,17,0,1,2,0,0,1,0,0,0,0,0,62.8,0,0
37279,1,0,2015,9,17,0,1,2,0,0,1,0,0,0,0,0,62.8,0,0
37280,0,65,2016,2,11,2,4,2,0,0,1,13,0,1,0,0,79.02,0,0
37281,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37282,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37283,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37284,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37285,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37286,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37287,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37288,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37289,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37290,1,190,2016,4,9,1,1,2,0,0,1,13,1,0,0,31,70,0,0
37291,1,191,2016,4,10,2,0,2,0,0,1,13,1,0,0,31,12,0,0
37292,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37293,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37294,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37295,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37296,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37297,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37298,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37299,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37300,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37301,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37302,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37303,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37304,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37305,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,2,0,80,0,0
37306,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37307,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37308,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37309,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37310,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37311,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37312,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37313,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37314,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37315,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37316,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37317,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37318,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37319,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37320,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37321,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37322,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37323,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37324,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37325,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37326,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37327,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37328,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37329,1,19,2015,10,6,0,3,2,0,0,1,1,0,0,2,0,90,0,0
37330,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37331,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37332,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37333,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37334,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37335,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37336,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37337,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37338,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37339,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37340,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37341,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37342,0,19,2015,10,6,0,3,2,0,0,1,0,0,2,0,0,90,0,1
37343,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37344,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37345,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37346,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37347,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37348,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37349,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,1
37350,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37351,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37352,0,19,2015,10,6,0,3,2,0,1,1,0,0,1,0,0,90,0,0
37353,0,19,2015,10,6,0,3,2,0,0,1,0,0,0,0,0,90,0,0
37354,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37355,0,19,2015,10,6,0,3,1,0,0,1,0,0,1,0,0,80,0,0
37356,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,0,0,80,0,0
37357,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,0,0,80,0,0
37358,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37359,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37360,0,19,2015,10,6,0,3,1,0,0,1,0,0,1,0,0,80,0,0
37361,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37362,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37363,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37364,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,0,0,80,0,0
37365,1,19,2015,10,6,0,3,1,0,0,1,1,0,0,0,0,80,0,0
37366,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37367,0,19,2015,10,6,0,3,1,0,0,1,0,0,0,0,0,80,0,0
37368,0,1,2015,9,17,0,1,2,0,0,0,0,0,0,0,0,135,0,0
37369,0,20,2015,9,15,0,3,1,0,0,0,0,0,0,0,0,95,0,1
37370,0,20,2015,9,15,0,3,2,0,0,0,0,0,0,0,0,105,0,1
37371,0,20,2015,9,15,0,3,2,0,0,0,0,0,0,0,0,105,0,1
37372,0,0,2015,9,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0
37373,0,2,2015,9,14,1,3,2,0,0,0,0,0,1,0,0,145,0,2
37374,0,3,2015,9,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0
37375,0,3,2015,9,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0
37376,0,0,2017,1,3,0,1,1,0,0,1,0,1,2,0,0,0,1,2
37377,0,0,2015,9,17,0,1,2,0,0,0,0,0,0,0,0,200,0,1
37378,1,74,2015,11,28,2,1,2,0,0,0,1,0,1,0,0,81.9,0,1
37379,1,23,2015,10,7,0,1,2,0,0,0,1,0,0,0,0,90,0,0
37380,1,23,2015,10,7,0,1,1,0,0,0,1,0,1,0,0,90,0,0
37381,1,23,2015,10,7,0,1,1,0,0,0,1,0,0,0,0,90,0,0
37382,1,23,2015,10,7,0,1,1,0,0,0,1,0,0,0,0,90,0,0
37383,1,23,2015,10,7,0,1,1,0,0,0,1,0,0,0,0,90,0,0
37384,1,23,2015,10,7,0,1,1,0,0,0,1,0,0,0,0,90,0,0
37385,1,23,2015,10,7,0,1,1,0,0,0,1,0,0,0,0,90,0,0
37386,0,0,2015,9,17,0,1,2,0,0,0,0,0,1,0,0,0,0,0
37387,1,100,2015,12,25,0,1,2,0,0,0,1,0,0,0,0,85,0,2
37388,0,0,2015,10,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0
37389,1,100,2015,12,25,0,1,3,0,0,0,1,0,0,0,0,120,0,3
37390,0,0,2015,9,13,2,4,1,0,0,0,0,0,1,0,0,136,0,0
37391,1,27,2015,10,15,0,2,2,0,0,0,1,0,0,0,0,136,0,0
37392,0,0,2015,9,18,0,1,2,0,0,0,0,0,0,0,0,200,0,0
37393,1,11,2015,9,27,2,0,3,0,0,0,1,0,0,0,0,190.19,0,2
37394,0,221,2015,9,18,0,1,2,0,0,0,0,0,0,0,0,89.2,0,0
37395,0,253,2015,9,12,2,5,2,0,0,0,0,0,0,0,0,89.25,0,3
37396,0,253,2015,9,12,2,5,1,0,0,0,0,0,0,0,0,80.75,0,2
37397,1,3,2015,9,19,1,1,2,0,0,0,0,0,0,0,0,120,0,0
37398,0,0,2015,9,20,2,0,2,0,0,1,0,0,1,0,0,133,0,0
37399,0,35,2015,9,17,0,3,2,0,0,0,0,0,0,0,0,97,0,0
37400,0,5,2015,9,19,0,1,1,2,0,0,0,0,2,0,0,82.25,0,1
37401,0,5,2015,9,19,0,1,2,0,0,0,0,0,0,0,0,82.25,0,0
37402,0,2,2015,9,19,0,1,2,0,0,0,0,0,0,0,0,200,0,1
37403,0,5,2015,9,19,0,1,2,0,0,0,0,0,0,0,0,133,0,1
37404,1,1,2015,9,20,2,3,2,0,1,0,0,0,0,0,0,111.65,0,2
37405,0,5,2015,9,19,1,1,2,0,0,0,0,0,0,0,0,135.5,0,0
37406,0,3,2015,9,19,1,1,2,0,0,0,0,0,0,0,0,120,0,0
37407,0,3,2015,9,19,1,1,1,0,0,0,0,0,0,0,0,120,0,0
37408,0,6,2015,9,20,1,0,2,0,0,0,0,0,0,0,0,114,0,1
37409,0,3,2015,9,19,1,1,1,0,0,0,0,0,0,0,0,120,0,0
37410,0,3,2015,9,19,1,1,1,0,0,0,0,0,0,0,0,120,0,0
37411,0,3,2015,9,19,1,1,1,0,0,0,0,0,1,0,0,177.5,0,1
37412,0,3,2015,9,14,2,5,2,0,0,0,0,0,0,0,0,90,0,0
37413,0,5,2015,9,20,1,0,2,0,0,0,0,0,1,0,0,146,1,2
37414,0,7,2015,9,19,1,1,2,0,0,0,0,0,0,0,0,126,0,2
37415,0,3,2015,9,19,1,1,2,0,0,0,0,0,0,0,0,177.5,0,1
37416,0,0,2015,9,20,1,0,2,0,0,0,0,0,0,0,0,133,0,0
37417,0,1,2015,9,20,1,0,1,0,0,0,0,0,0,0,0,69,0,0
37418,0,2,2015,9,13,3,5,1,0,0,0,0,0,0,0,0,150.25,0,0
37419,1,5,2015,9,21,1,4,1,0,0,0,0,0,1,0,0,220,0,0
37420,1,5,2015,9,21,1,4,1,0,0,0,0,0,1,0,0,220,0,0
37421,0,3,2015,9,19,1,1,1,0,0,0,0,0,0,0,0,120,0,0
37422,0,3,2015,9,19,1,1,1,0,0,0,0,0,0,0,0,120,0,0
37423,1,30,2015,10,16,1,2,2,2,0,0,1,0,0,0,0,165,0,0
37424,0,5,2015,9,20,1,0,2,0,0,0,0,0,0,0,0,114,0,2
37425,1,11,2015,9,26,0,1,2,0,0,0,1,0,0,0,0,212,0,1
37426,1,11,2015,9,26,0,1,1,0,0,0,1,0,0,0,0,212,0,1
37427,1,9,2015,9,24,0,1,1,0,0,0,1,0,0,0,0,136,0,2
37428,1,10,2015,9,21,1,2,2,0,0,0,0,0,0,0,0,117.04,0,1
37429,1,0,2015,9,21,1,0,2,0,0,1,0,0,0,0,0,152,0,0
37430,0,263,2015,9,21,1,0,1,0,0,0,0,0,1,0,0,59.5,0,0
37431,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37432,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37433,0,263,2015,9,21,1,0,1,0,0,0,0,0,1,0,0,59.5,0,0
37434,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37435,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37436,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37437,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37438,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37439,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37440,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37441,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37442,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37443,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37444,0,4,2015,9,20,2,0,1,0,0,0,0,0,2,0,0,115.2,0,0
37445,0,1,2015,9,14,3,5,1,0,0,0,0,0,2,0,0,133,0,0
37446,0,1,2015,9,14,3,5,1,0,0,0,0,0,2,0,0,133,0,0
37447,0,3,2015,9,21,1,0,1,0,0,0,0,0,0,0,0,77,0,0
37448,0,2,2015,9,20,2,0,1,0,0,0,0,0,0,0,0,77,0,0
37449,0,0,2015,9,21,1,0,1,0,0,0,0,0,0,0,0,77,0,0
37450,0,5,2015,9,21,1,0,1,0,0,0,0,0,0,0,0,145,0,0
37451,0,5,2015,9,21,1,0,1,0,0,0,0,0,0,0,0,145,0,0
37452,0,3,2015,9,15,2,5,2,0,0,0,0,0,1,0,0,212.29,0,1
37453,0,0,2015,9,21,1,0,1,0,0,0,0,0,0,0,0,128,0,0
37454,0,3,2015,9,21,1,0,2,0,0,0,0,0,1,0,0,133,0,1
37455,0,4,2015,9,20,2,0,1,0,0,0,0,0,0,0,0,111.2,0,0
37456,0,0,2015,9,20,2,0,2,0,0,0,0,0,0,0,0,65,0,0
37457,0,3,2016,3,13,2,1,1,0,0,1,0,1,0,0,0,67,1,0
37458,0,0,2015,9,20,2,0,1,0,0,0,0,0,0,0,0,65,0,0
37459,1,9,2015,9,26,2,2,2,0,0,0,1,0,0,0,0,212,0,0
37460,1,16,2015,10,7,0,3,2,0,0,0,1,0,1,0,0,85.6,0,0
37461,1,32,2015,10,19,1,3,2,0,0,0,1,0,0,0,0,96.3,0,0
37462,0,3,2015,9,21,1,0,1,0,0,0,0,0,1,0,0,128,0,0
37463,0,3,2015,9,19,2,1,2,0,0,0,0,0,1,0,0,120,0,0
37464,0,3,2015,9,19,2,1,2,0,0,0,0,0,1,0,0,120,0,0
37465,0,4,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,155,0,1
37466,0,8,2015,9,19,2,1,2,0,0,0,0,0,0,0,0,139,1,0
37467,0,1,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,114,0,2
37468,0,1,2015,9,19,2,1,1,0,0,0,0,0,0,0,0,170,0,1
37469,0,7,2015,9,19,2,1,2,0,0,0,0,0,0,0,0,114,0,0
37470,0,3,2015,9,19,2,1,2,0,0,0,0,0,1,0,0,120,0,0
37471,0,263,2015,9,21,1,0,2,0,0,0,0,0,0,0,0,67,0,0
37472,0,263,2015,9,21,1,0,1,0,0,0,0,0,1,0,0,0,0,0
37473,0,3,2015,9,19,2,1,2,0,0,0,0,0,0,0,0,152,0,3
37474,0,6,2015,9,20,2,0,2,0,0,0,0,0,1,0,0,152.84,0,1
37475,1,16,2015,9,25,2,3,1,0,0,0,1,0,0,0,0,170,0,0
37476,1,3,2015,9,25,2,3,1,0,0,1,1,0,0,0,0,170,0,0
37477,1,343,2015,9,25,0,1,1,0,0,0,1,0,0,2,0,170,0,0
37478,1,343,2015,9,25,0,1,1,0,0,0,1,0,0,2,0,170,0,0
37479,1,344,2015,9,26,0,1,1,0,0,0,1,0,1,2,0,170,0,0
37480,1,344,2015,9,26,0,1,1,0,0,0,1,0,1,2,0,170,0,0
37481,1,344,2015,9,26,0,1,1,0,0,0,1,0,1,2,0,170,0,0
37482,1,19,2015,9,28,1,0,1,0,0,0,1,0,0,2,0,170,0,0
37483,1,20,2015,9,29,0,1,1,0,0,0,1,0,0,2,0,250,0,0
37484,1,20,2015,9,29,0,1,1,0,0,0,1,0,0,2,0,250,0,0
37485,1,20,2015,9,29,0,1,1,0,0,0,1,0,0,2,0,250,0,0
37486,1,20,2015,9,29,0,1,1,0,0,0,1,0,0,2,0,250,0,0
37487,1,20,2015,9,29,0,1,1,0,0,0,1,0,0,2,0,250,0,0
37488,1,21,2015,9,30,0,1,1,0,0,0,1,0,0,2,0,170,0,0
37489,1,21,2015,9,30,0,1,1,0,0,0,1,0,0,2,0,170,0,0
37490,1,21,2015,9,30,0,1,1,0,0,0,1,0,1,2,0,170,0,0
37491,1,18,2015,10,7,0,2,2,0,1,0,1,0,0,0,0,85,0,0
37492,0,5,2015,9,19,2,1,2,0,0,0,0,0,0,0,0,120.33,0,2
37493,0,5,2015,9,20,2,0,1,0,0,0,0,0,0,0,0,92.4,0,1
37494,0,0,2015,9,19,2,1,2,0,0,0,0,0,0,0,0,136,0,1
37495,0,2,2015,9,19,2,1,3,0,0,0,0,0,1,0,0,165,0,1
37496,1,12,2015,10,4,1,0,2,0,0,1,1,0,0,0,0,72,0,0
37497,1,5,2015,9,23,0,4,2,0,0,0,1,0,0,0,0,170,0,0
37498,1,20,2015,10,12,1,5,2,0,0,1,1,0,0,0,0,98.4,0,0
37499,1,0,2015,9,22,0,1,2,1,0,1,0,0,0,0,0,123.3,0,0
37500,0,0,2015,9,22,0,1,2,0,0,0,0,0,0,0,0,152,0,0
37501,0,0,2015,9,29,0,1,2,0,0,1,0,1,0,0,0,166.5,0,0
37502,0,0,2015,9,21,1,1,2,0,0,0,0,0,1,0,0,152,0,0
37503,0,1,2015,9,22,0,1,1,0,0,0,0,0,0,0,0,158,0,0
37504,0,76,2015,9,17,2,4,1,0,0,0,0,0,0,0,0,80.75,0,0
37505,1,31,2015,10,11,2,1,2,0,0,0,1,0,0,0,0,106.2,0,1
37506,0,0,2015,9,22,0,1,2,0,0,0,0,0,0,0,0,152,0,2
37507,0,5,2015,9,22,0,1,1,0,0,0,0,0,0,0,0,65,0,0
37508,0,5,2015,9,22,0,1,1,0,0,0,0,0,0,0,0,65,0,0
37509,0,5,2015,9,22,0,1,1,0,0,0,0,0,0,0,0,65,0,0
37510,0,5,2015,9,22,0,1,1,0,0,0,0,0,0,0,0,65,0,0
37511,1,5,2015,9,27,2,3,2,0,0,0,1,0,1,0,0,127.51,0,1
37512,0,7,2015,9,19,2,2,2,0,0,0,0,0,0,0,0,126,0,1
37513,0,3,2015,9,19,2,2,1,0,0,0,0,0,0,0,0,6,0,0
37514,0,2,2015,9,20,2,1,2,0,0,0,0,0,0,0,0,75,0,0
37515,0,2,2015,9,20,2,1,2,0,0,0,0,0,0,0,0,75,0,0
37516,0,8,2015,9,20,2,1,2,0,0,0,0,0,0,0,0,126,0,1
37517,0,1,2015,9,21,1,1,2,0,0,0,0,0,1,0,0,133,0,0
37518,0,0,2015,9,21,1,1,2,0,0,0,0,0,0,0,0,65,0,0
37519,0,2,2015,10,18,2,0,1,0,0,1,0,1,0,0,0,65,0,0
37520,0,6,2015,10,26,1,1,1,0,0,1,0,2,0,0,0,65,0,0
37521,0,5,2015,11,18,0,2,1,0,0,1,0,3,0,0,0,65,0,0
37522,0,9,2015,11,22,2,1,1,0,0,1,0,4,0,0,0,65,0,0
37523,0,2,2015,12,2,0,1,1,0,0,1,0,5,0,0,0,74,0,0
37524,0,10,2015,12,10,0,1,1,0,0,1,0,6,0,0,0,74,0,0
37525,0,18,2015,12,18,0,1,1,0,0,1,0,7,0,0,0,74,0,0
37526,0,2,2016,1,14,0,1,1,0,0,1,0,8,0,0,0,66,0,0
37527,0,3,2016,2,1,1,1,1,0,0,1,0,9,0,0,0,66,0,0
37528,0,1,2016,2,24,0,2,1,0,0,1,0,10,0,0,0,65.5,0,0
37529,0,4,2016,2,29,1,4,1,0,0,1,0,11,0,0,0,68,1,1
37530,0,0,2016,3,21,1,1,1,0,0,1,0,12,0,0,0,65,0,0
37531,1,0,2016,3,23,0,1,1,0,0,1,0,12,0,0,0,65,0,0
37532,0,3,2016,3,31,0,2,1,0,0,1,1,13,0,0,0,67,1,0
37533,0,4,2016,4,18,1,1,1,0,0,1,1,14,0,0,0,67,0,1
37534,0,2,2016,6,16,0,1,1,0,0,1,1,15,0,0,0,67,1,1
37535,0,7,2016,7,11,1,1,1,0,0,1,1,16,1,0,0,67,0,1
37536,0,8,2016,7,28,0,1,1,0,0,1,1,17,0,0,0,65,0,1
37537,0,3,2016,9,19,1,1,1,0,0,1,1,18,0,0,0,67,1,1
37538,0,4,2017,6,18,2,0,1,0,0,1,1,19,0,0,0,67,0,1
37539,0,8,2015,9,20,2,1,2,0,0,0,0,0,0,0,0,126,0,2
37540,0,7,2015,9,21,1,1,1,0,0,0,0,0,0,0,0,109,0,0
37541,0,9,2015,9,21,1,1,2,1,0,0,0,0,0,0,0,90.5,0,1
37542,0,6,2015,9,21,1,1,2,0,0,0,0,0,0,0,0,87.78,0,1
37543,0,0,2015,9,19,2,2,2,0,0,0,0,0,0,0,0,126,0,3
37544,0,7,2015,9,19,2,2,2,0,0,0,0,0,0,0,0,114,0,0
37545,0,5,2015,9,19,2,2,2,0,0,0,0,0,0,0,0,140.75,0,2
37546,0,0,2015,9,22,0,1,2,0,0,0,0,0,0,0,0,147,0,0
37547,0,7,2015,9,21,1,1,1,0,0,0,0,0,0,0,0,109,0,0
37548,0,7,2015,9,21,1,1,1,0,0,0,0,0,0,0,0,109,0,0
37549,0,7,2015,9,19,2,2,2,0,0,0,0,0,0,0,0,126,0,3
37550,0,4,2015,9,22,0,1,2,0,0,0,0,0,0,0,0,145,0,2
37551,0,4,2015,9,22,0,1,2,0,0,0,0,0,0,0,0,145,0,2
37552,0,1,2015,9,20,2,1,2,0,0,0,0,0,1,0,0,91.2,0,0
37553,0,0,2015,9,23,0,0,2,0,0,1,0,0,0,0,0,0,0,0
37554,0,0,2015,9,22,0,1,2,0,0,0,0,0,0,0,0,0,0,0
37555,0,2,2016,1,27,0,1,1,0,0,1,0,1,0,0,0,0,0,0
37556,0,1,2016,5,5,0,1,2,0,0,1,0,2,1,0,0,0,0,0
37557,0,2,2017,4,5,0,1,1,0,0,1,0,3,0,0,0,0,0,1
37558,0,0,2017,5,24,0,1,1,0,0,1,0,4,0,0,0,0,0,1
37559,0,4,2015,9,19,2,2,1,2,0,0,0,0,2,0,0,200.75,0,2
37560,1,8,2015,9,23,0,1,2,0,0,0,0,0,0,0,0,120,0,1
37561,0,10,2015,9,22,0,2,2,0,0,0,0,0,1,0,0,114,0,0
37562,0,11,2015,9,22,0,2,2,0,0,0,0,0,0,0,0,98,0,0
37563,0,11,2015,9,22,0,2,1,0,0,0,0,0,0,0,0,84,0,0
